�..sale_date,chrome_style_id,country_code,customer_postal_code,days_in_inventory,dealership_id,dealership_postal_code,dma_id,finance_type,make_name,model_name,model_year,new_or_used,odometer,price_invoice,price_msrp,price_retail,provider_name,sale_type,state,style_name,tc_region_id,truecar_sale,adjusted_sale_price,curve_rating,curve_average_market_price,discarded,price_ratio
1/3/2019 0:00,397921,US,07728-9517,NA,18761,7728,501,CASH,Jeep,Cherokee,2019,NEW,NA,NA,NA,NA,dmi,,NJ,Limited 4WD,3,FALSE,,,NA,NA,
1/3/2019 0:00,397920,US,46617,21,8483,46545,588,,Jeep,Cherokee,2019,NEW,9,30103,29890,30556.72,reynolds,RETAIL,IN,Latitude Plus 4WD,2,FALSE,,,NA,NA,
1/3/2019 0:00,392917,US,17050-2739,NA,36759,17050,566,CASH,Dodge,Durango,2018,NEW,NA,NA,NA,NA,dmi,,PA,SXT AWD,3,FALSE,,,NA,NA,
1/3/2019 0:00,392841,US,28227-7777,NA,89101,28134,517,LOAN,Jeep,Grand Cherokee,2018,NEW,11,37464,38235,37464,dmi,DEALER_TRADE,NC,Laredo RWD,5,FALSE,37819.9,HIGH_OUTLIER,36131.71,FALSE,0.989143455
1/3/2019 0:00,400108,US,92870-2532,NA,29080,90621,803,CASH,Jeep,Grand Cherokee,2019,NEW,NA,NA,NA,NA,dmi,,CA,Limited RWD,7,FALSE,,,NA,TRUE,
1/3/2019 0:00,392845,US,30228-4903,NA,39298,30265,524,CASH,Jeep,Grand Cherokee,2018,NEW,NA,NA,53680,NA,dmi,,GA,Summit RWD,5,FALSE,,,NA,NA,
1/3/2019 0:00,399011,US,92236-1302,NA,14212,92234,804,CASH,Jeep,Grand Cherokee,2018,NEW,NA,NA,NA,NA,dmi,,CA,Laredo E 4WD,7,FALSE,,,NA,NA,
1/3/2019 0:00,400112,US,19438-2443,NA,21707,18964,504,CASH,Jeep,Grand Cherokee,2019,NEW,NA,NA,NA,NA,dmi,,PA,Laredo 4WD,3,FALSE,,,NA,NA,
1/3/2019 0:00,400174,US,93446-3407,NA,76934,93446,855,LOAN,Dodge,Durango,2019,NEW,1019,NA,48175,47500,dmi,,CA,R/T RWD,7,FALSE,47951.25,ABOVE_MARKET,46878.49,FALSE,0.995355475
1/3/2019 0:00,392921,US,89129-6567,NA,6345,98034,819,CASH,Dodge,Durango,2018,NEW,NA,NA,NA,NA,dmi,,WA,R/T AWD,4,FALSE,,,NA,TRUE,
1/3/2019 0:00,393020,US,30512,121,8098,30504,524,,Ram,1500,2018,NEW,17,54068,59520,51009.61,reynolds,RETAIL,GA,"Laramie Crew Cab 5'7 Box 4WD""",5,FALSE,51091.22,BELOW_MARKET,52854.08,FALSE,0.858387433
1/3/2019 0:00,398324,US,86401,232,23000,86401,753,LOAN,Ram,1500,2019,NEW,11,49904.7,57595,57595,netlink,RETAIL,AZ,"Laramie Crew Cab 5'7 Box 4WD""",7,FALSE,52329.42,ABOVE_MARKET,50237.16,TRUE,0.908575744
1/3/2019 0:00,398324,US,77336,27,14377,77338,618,,Ram,1500,2019,NEW,18,50838.85,54070,49086,reynolds,RETAIL,TX,"Laramie Crew Cab 5'7 Box 4WD""",6,FALSE,49164.53,GREAT,49897.87,FALSE,0.909275569
1/3/2019 0:00,398322,US,19335,94,7574,19335,504,,Ram,1500,2019,NEW,281,53987,57710,51450,reynolds,RETAIL,PA,"Rebel Crew Cab 5'7 Box 4WD""",3,FALSE,53535.52,GREAT,54995.37,FALSE,0.92766453
1/3/2019 0:00,404117,US,36801-2181,NA,26653,36830,698,LOAN,Honda,CR-V,2019,NEW,11,NA,NA,33677,dmi,,AL,Touring FWD,5,FALSE,33996.93,GOOD,33952.52,FALSE,
1/3/2019 0:00,397485,US,34787,59,26081,32808,534,LOAN,Honda,CR-V,2018,NEW,9,31272.04,33745,30155,netlink,RETAIL,FL,Touring FWD,5,FALSE,30290.69,GOOD,30087.14,FALSE,0.897634909
1/3/2019 0:00,NA,US,95351-1138,NA,35406,95380,862,CASH,IRON,LNDSCP,2019,NEW,NA,NA,NA,NA,dmi,,CA,,7,FALSE,,,NA,TRUE,
1/3/2019 0:00,401377,US,39213-4716,NA,7896,39202,718,LOAN,Volvo,S60,2019,NEW,27,38509,NA,38474,dmi,RETAIL,MS,T5 Momentum FWD,5,FALSE,38839.5,GREAT,39603.92,FALSE,
1/3/2019 0:00,401667,US,91730-6042,NA,17128,92591,803,LOAN,Subaru,WRX,2019,NEW,6,NA,28944,26895,dmi,RETAIL,CA,Base Manual,7,FALSE,26645.75,BELOW_MARKET,27877.6,FALSE,0.920596669
1/3/2019 0:00,402357,US,78665,23,22156,84111,770,LOAN,Subaru,Crosstrek,2019,NEW,15,24680,27337,26000,netlink,RETAIL,UT,2.0i Premium CVT,7,FALSE,,,NA,NA,
1/3/2019 0:00,402358,US,29650-2771,NA,27619,29302,567,LOAN,Subaru,Crosstrek,2019,NEW,50,28150,30120,28550,dmi,RETAIL,SC,2.0i Limited CVT,5,FALSE,28821.22,GOOD,28558.81,FALSE,0.956879814
1/3/2019 0:00,403501,US,39047-9218,NA,7896,39202,718,LOAN,Subaru,Forester,2019,NEW,10,26983,NA,28815,dmi,RETAIL,MS,2.5i Premium,5,TRUE,29088.74,ABOVE_MARKET,28221.48,FALSE,
1/3/2019 0:00,403504,US,77802,3,21719,77094,618,,Subaru,Forester,2019,NEW,176,29432,0,29432,reynolds,WHOLESALE,TX,2.5i Sport,6,FALSE,,,NA,TRUE,
1/3/2019 0:00,403504,US,29732,3,14239,28212,517,LOAN,Subaru,Forester,2019,NEW,124,29472.59,31639,30288.53,netlink,RETAIL,NC,2.5i Sport,5,FALSE,30424.82,GOOD,30071.6,FALSE,0.961623945
1/3/2019 0:00,403502,US,94702,7,18918,94706,807,,Subaru,Forester,2019,NEW,7,32088,34878,32080.25,reynolds,RETAIL,CA,2.5i Limited,7,FALSE,32131.57,GREAT,32905.5,FALSE,0.921256093
1/3/2019 0:00,404120,US,21009,7,2543,21234,512,,Honda,CR-V,2019,NEW,32,29916.52,32145,30451,reynolds,RETAIL,MD,EX-L AWD,3,FALSE,29998.92,GREAT,30856.98,FALSE,0.933237517
1/3/2019 0:00,397415,US,95822-5534,NA,18946,95618,862,LOAN,Honda,Civic,2018,NEW,6,NA,24895,22800,dmi,,CA,EX-L Sedan CVT,7,TRUE,23016.6,GREAT,23362.5,FALSE,0.924547098
1/3/2019 0:00,399103,US,33015-7451,NA,21954,33172,528,LOAN,Mazda,Mazda6,2018,NEW,3,23578,24545,24500,dmi,RETAIL,FL,Sport Automatic,5,FALSE,24732.75,ABOVE_MARKET,21900.07,FALSE,1.007649216
1/3/2019 0:00,397476,US,65334,14,8407,64081,616,LOAN,Mazda,CX-5,2018,NEW,288,28993,29005,27856,netlink,RETAIL,MO,Touring FWD,2,FALSE,28483.6,HIGH_OUTLIER,27579.5,TRUE,0.982023789
1/3/2019 0:00,397478,US,87112-6595,NA,9632,87109,790,LOAN,Mazda,CX-5,2018,NEW,16,27008.95,NA,24245,dmi,RETAIL,NM,Sport AWD,6,FALSE,,,NA,TRUE,
1/3/2019 0:00,398266,US,33437-6034,NA,81063,33404,548,CASH,Nissan,Rogue Sport,2018,NEW,NA,NA,NA,NA,dmi,,FL,2018.5 SV FWD,5,FALSE,,,NA,TRUE,
1/3/2019 0:00,400436,US,33004-3026,NA,8762,33169,528,LOAN,INFINITI,Q50,2019,NEW,55,37114,39295,34150.9,dmi,RETAIL,FL,3.0t LUXE RWD,5,FALSE,34475.33,GREAT,35116.42,FALSE,0.877346482
1/3/2019 0:00,392013,US,30277-1739,NA,28210,30265,524,LOAN,Nissan,Rogue,2018,NEW,15,25237,26365,24332,dmi,,GA,S FWD,5,FALSE,23452.7,GREAT,24916.8,FALSE,0.889539162
1/3/2019 0:00,400844,US,94131,13,24978,94014,807,,Nissan,Rogue,2019,NEW,77,26967,28075,28075,reynolds,RETAIL,CA,SV FWD,7,FALSE,28119.92,HIGH_OUTLIER,26581.82,FALSE,1.0016
1/3/2019 0:00,400863,US,21163-1106,NA,9776,21093,512,LOAN,INFINITI,QX80,2019,NEW,64,80934,85610,80610,dmi,,MD,LUXE AWD,3,FALSE,81375.79,HIGH_OUTLIER,77584.53,FALSE,0.950540708
1/3/2019 0:00,401965,US,10992-1932,NA,26208,10958,501,LOAN,Toyota,4Runner,2019,NEW,14,NA,39589,38839.7,dmi,,NY,SR5 4WD,3,FALSE,39208.67,GOOD,38793.18,FALSE,0.990393038
1/3/2019 0:00,394519,US,31707-1275,NA,5520,31210,503,LOAN,Toyota,4Runner,2018,NEW,20,43251.09,46032,41989.81,dmi,DEALER_TRADE,GA,Limited 4WD,5,FALSE,42388.71,GOOD,41863.83,FALSE,0.920853102
1/3/2019 0:00,401969,US,24175,23,22626,24012,573,LOAN,Toyota,4Runner,2019,NEW,4,42685.3,46124,41597.6,netlink,RETAIL,VA,Limited 4WD,5,FALSE,41784.78,BELOW_MARKET,43569.97,FALSE,0.90592273
1/3/2019 0:00,394504,US,39532,20,22080,39503,746,,Toyota,4Runner,2018,NEW,10,36100.5,38315,36727.9,reynolds,RETAIL,MS,SR5 RWD,5,FALSE,34282.66,GOOD,33457.75,FALSE,0.894758189
1/3/2019 0:00,401954,US,354062935,NA,5516,35218,630,,Toyota,4Runner,2019,NEW,95,36687.53,NA,38018,reynolds,RETAIL,AL,SR5 RWD,5,FALSE,,,NA,TRUE,
1/3/2019 0:00,403185,US,11752-1003,NA,14141,11542,501,LOAN,Lexus,RX,2019,NEW,11,53837,56828,51537,dmi,RETAIL,NY,RX 350L Premium AWD,3,FALSE,52026.6,BELOW_MARKET,53761.86,FALSE,0.91550996
1/3/2019 0:00,403989,US,94123,15,6516,94596,807,,Toyota,RAV4,2019,NEW,82,31250.77,32863,32000.77,reynolds,RETAIL,CA,XLE Premium AWD,7,FALSE,32051.97,BELOW_MARKET,32826.95,FALSE,0.975320878
1/3/2019 0:00,394977,US,11783,36,120160,11783,501,,Toyota,RAV4,2018,NEW,22,27091.77,NA,26000,reynolds,RETAIL,NY,LE AWD,3,FALSE,25390.56,BELOW_MARKET,26925.58,FALSE,
1/3/2019 0:00,394977,US,02176-1308,NA,26180,1801,506,CASH,Toyota,RAV4,2018,NEW,NA,NA,NA,NA,dmi,,MA,LE AWD,3,FALSE,,,NA,TRUE,
1/3/2019 0:00,402979,US,94530-1646,NA,5630,94806,807,CASH,Nissan,Altima,2019,NEW,NA,NA,NA,NA,dmi,,CA,S FWD,7,FALSE,,,NA,NA,
1/3/2019 0:00,402979,US,30117,NA,18629,30117,524,LOAN,Nissan,Altima,2019,NEW,8,23393.99,NA,26119,dmi,RETAIL,GA,S FWD,5,FALSE,26367.13,ABOVE_MARKET,24374.74,FALSE,
1/3/2019 0:00,402988,US,10452,40,8644,10913,501,,Nissan,Altima,2019,NEW,11,26421,28025,33679.22,reynolds,RETAIL,NY,SR AWD,3,FALSE,23401.6,LOW_OUTLIER,26128.55,TRUE,0.83502587
1/3/2019 0:00,402982,US,79912,59,123018,79932,765,LOAN,Nissan,Altima,2019,NEW,20,30058.14,31240,30240,netlink,RETAIL,TX,SL FWD,6,FALSE,30376.08,GREAT,30906.46,FALSE,0.972345711
1/3/2019 0:00,402990,US,10567-1143,NA,118423,10598,501,LOAN,Nissan,Altima,2019,NEW,22,31280,33215,30912.19,dmi,RETAIL,NY,SL AWD,3,FALSE,31710.6,GOOD,31306.72,FALSE,0.954707211
1/3/2019 0:00,393590,US,80918-3154,NA,14828,80501,751,LOAN,Nissan,Titan,2018,NEW,5,45468.5,NA,44034,dmi,FLEET,CO,SV Crew Cab 4WD,6,FALSE,44452.32,GOOD,43688.46,FALSE,
1/3/2019 0:00,393590,US,59601-5107,NA,9180,86404,753,CASH,Nissan,Titan,2018,NEW,NA,NA,NA,NA,dmi,,AZ,SV Crew Cab 4WD,7,FALSE,,,NA,NA,
1/3/2019 0:00,401161,US,28719-9784,NA,9529,28806,567,LOAN,Nissan,Frontier,2019,NEW,36,NA,33030,29500,dmi,,NC,Crew Cab SV 4x4 Automatic,5,FALSE,29780.25,LOW_OUTLIER,32207.43,FALSE,0.901612171
1/3/2019 0:00,401116,US,78801-5806,NA,5993,78238,641,CASH,Dodge,Charger,2019,NEW,NA,NA,NA,NA,dmi,,TX,SXT RWD,6,FALSE,,,NA,TRUE,
1/3/2019 0:00,393334,US,60008-2718,NA,21087,60004,602,LOAN,Dodge,Challenger,2018,NEW,50,28405,28640,25500,dmi,RETAIL,IL,SXT RWD Automatic,2,FALSE,26751.75,GREAT,27772.71,FALSE,0.934069483
1/3/2019 0:00,401465,US,10304-5400,NA,79342,10305,501,CASH,Dodge,Challenger,2019,NEW,10,31922,NA,37282.78,dmi,RETAIL,NY,SXT AWD Automatic,3,FALSE,37636.96,HIGH_OUTLIER,32855.25,TRUE,
1/3/2019 0:00,400213,US,92628-1980,NA,1505,92008,825,CASH,Chrysler,Pacifica,2019,NEW,NA,48730,50375,48730,dmi,WHOLESALE,CA,Hybrid Limited,7,FALSE,49192.93,LOW_OUTLIER,50910.1,FALSE,0.976534591
1/3/2019 0:00,400774,US,30096-4829,NA,18603,30013,524,LOAN,Dodge,Grand Caravan,2019,NEW,14,31881,NA,33595,dmi,RETAIL,GA,SE Plus,5,FALSE,30279.95,BELOW_MARKET,32213.69,FALSE,
1/3/2019 0:00,394249,US,37398-4941,NA,18337,37388,659,CASH,Ford,Edge,2018,NEW,NA,NA,NA,NA,dmi,,TN,SE FWD,5,FALSE,,,NA,TRUE,
1/3/2019 0:00,402176,US,91739-8960,NA,14654,92335,803,LOAN,Ford,Edge,2019,NEW,12,36975.71,39885,35854.84,dmi,RETAIL,CA,SEL FWD,7,FALSE,36195.46,BELOW_MARKET,38756.48,FALSE,0.90749555
1/3/2019 0:00,394254,US,60118,NA,13634,60004,602,,Ford,Edge,2018,NEW,99,44602.21,48580,44288.21,reynolds,RETAIL,IL,Titanium AWD,2,FALSE,44359.07,GREAT,45938.29,FALSE,0.913113833
1/3/2019 0:00,398668,US,34109-2064,NA,3723,32405,656,LOAN,Chevrolet,Equinox,2019,NEW,379,26680.19,NA,26170.25,dmi,FLEET,FL,LS with 1LS FWD,5,FALSE,26418.86,ABOVE_MARKET,24591.74,TRUE,
1/3/2019 0:00,398669,US,89178-8283,NA,7206,89118,839,LOAN,Chevrolet,Equinox,2019,NEW,6,29672.6,30435,27346,dmi,RETAIL,NV,LT with 1LT FWD,7,FALSE,,,NA,NA,
1/3/2019 0:00,404016,US,06053-3614,NA,14443,7670,501,CASH,Honda,Civic,2019,NEW,7,19375.45,NA,18605.65,dmi,RETAIL,NJ,LX Sedan CVT,3,FALSE,18782.4,GREAT,19048.91,FALSE,
1/3/2019 0:00,397482,US,92223-7480,NA,36363,92545,803,LOAN,Honda,CR-V,2018,NEW,15,26104.48,29040,28045,dmi,RETAIL,CA,EX FWD,7,FALSE,28311.42,ABOVE_MARKET,26799.1,FALSE,0.974911157
1/3/2019 0:00,404119,US,02360-3152,NA,15564,2062,506,CASH,Honda,CR-V,2019,NEW,NA,NA,NA,NA,dmi,,MA,EX AWD,3,FALSE,,,NA,TRUE,
1/3/2019 0:00,397488,US,07601-1865,NA,3482,7652,501,LOAN,Honda,CR-V,2018,NEW,10,30282.7,31945,27446.24,dmi,RETAIL,NJ,EX-L AWD,3,FALSE,27706.97,BELOW_MARKET,29419.1,FALSE,0.867333542
1/3/2019 0:00,404121,US,43068-5168,NA,6707,43232,535,CASH,Honda,CR-V,2019,NEW,NA,NA,NA,NA,dmi,,OH,Touring AWD,2,FALSE,,,NA,NA,
1/3/2019 0:00,397481,US,78233-7107,NA,160868,78216,641,LOAN,Honda,CR-V,2018,NEW,45,23770.43,25245,23045,dmi,RETAIL,TX,LX FWD,6,FALSE,23263.92,GREAT,23649.27,FALSE,0.921525847
1/3/2019 0:00,399266,US,33142,27,10576,33156,528,,Toyota,Corolla,2019,NEW,16,20291.03,15900,15003,reynolds,RETAIL,FL,L CVT,5,FALSE,15027,GOOD,14926.97,TRUE,0.94509434
1/3/2019 0:00,399266,US,33023,27,5333,33021,528,,Toyota,Corolla,2019,NEW,20,20004.43,20030,19530,reynolds,RETAIL,FL,L CVT,5,FALSE,17558.04,GREAT,18333.37,FALSE,0.876587119
1/3/2019 0:00,399269,US,30022-2701,NA,1173,33169,528,LOAN,Toyota,Corolla,2019,NEW,10,19795.43,20729,17999.86,dmi,RETAIL,FL,LE CVT,5,FALSE,18170.85,GREAT,18536.65,FALSE,0.876590767
1/3/2019 0:00,399266,US,33142,19,10576,33156,528,,Toyota,Corolla,2019,NEW,16,20291.03,15900,15003,reynolds,RETAIL,FL,L CVT,5,FALSE,15027,GOOD,14926.97,TRUE,0.94509434
1/3/2019 0:00,403194,US,33558,22,1657,33614,539,CASH,Lexus,RX,2019,NEW,10,60252,64158,60351,autonation,,FL,RX 450h AWD,5,FALSE,73415.94,HIGH_OUTLIER,61568.32,TRUE,1.144299074
1/3/2019 0:00,403174,US,85355,43,10350,85382,753,,Lexus,RX,2019,NEW,51,53686,56269,55232,reynolds,RETAIL,AZ,RX 350 FWD,7,FALSE,55320.37,ABOVE_MARKET,54204,FALSE,0.983141161
1/3/2019 0:00,403966,US,89113-3231,NA,7949,89011,839,CASH,Toyota,RAV4,2019,NEW,NA,NA,NA,NA,dmi,,NV,LE FWD,7,FALSE,,,NA,NA,
1/3/2019 0:00,394974,US,90291-9058,NA,30673,90292,803,LOAN,Toyota,RAV4,2018,NEW,16,29051.03,30493,27800,dmi,,CA,SE FWD,7,FALSE,27811.72,BELOW_MARKET,29191.23,FALSE,0.912068999
1/3/2019 0:00,394980,US,28625,86,5333,33021,528,,Toyota,RAV4,2018,NEW,0,30022.53,30527,28062.03,reynolds,DEALER_TRADE,FL,XLE AWD,5,FALSE,28106.92,GOOD,28323.01,FALSE,0.920723294
1/3/2019 0:00,394967,US,94590,89,8819,94591,807,,Toyota,RAV4,2018,NEW,30,27726.03,29261,29261,reynolds,RETAIL,CA,XLE FWD,7,FALSE,29307.81,HIGH_OUTLIER,27222.78,FALSE,1.00159974
1/3/2019 0:00,394968,US,92253,209,17475,92234,804,,Toyota,RAV4,2018,NEW,49,34116.92,34799,31903.42,reynolds,RETAIL,CA,Limited FWD,7,FALSE,33880.54,GOOD,33218.18,FALSE,0.973606713
1/3/2019 0:00,394963,US,30248-4535,NA,162010,30253,524,CASH,Toyota,RAV4,2018,NEW,235,26655.84,NA,23330.57,dmi,RETAIL,GA,LE FWD,5,FALSE,,,NA,TRUE,
1/3/2019 0:00,394963,US,33064,157,5333,33021,528,,Toyota,RAV4,2018,NEW,19,27235.53,27687,22520,reynolds,RETAIL,FL,LE FWD,5,FALSE,22556.03,BELOW_MARKET,24964.61,TRUE,0.814679452
1/3/2019 0:00,401500,US,11040-4056,NA,38588,12304,532,LOAN,Jeep,Compass,2019,NEW,165,NA,29330,27534.23,dmi,,NY,Latitude 4WD,3,FALSE,27394.8,BELOW_MARKET,29054.88,FALSE,0.934019775
1/3/2019 0:00,393058,US,79782,NA,12953,79703,633,LOAN,Dodge,Journey,2018,NEW,10,26732,26630,27630,dmi,RETAIL,TX,SE FWD,6,FALSE,27892.48,GOOD,27074.31,FALSE,1.047408186
1/3/2019 0:00,393058,US,30034-6322,NA,18603,30013,524,LOAN,Dodge,Journey,2018,NEW,25,24633,NA,25031,dmi,RETAIL,GA,SE FWD,5,FALSE,24461.19,GOOD,24234.06,FALSE,
1/3/2019 0:00,393067,US,48051,16,37073,48093,505,,Dodge,Journey,2018,NEW,211,35674,38385,34880.15,reynolds,RETAIL,MI,GT AWD,2,FALSE,34935.95,ABOVE_MARKET,34047.7,FALSE,0.91014589
1/3/2019 0:00,401647,US,63132,1,17148,37013,659,,Ram,ProMaster Cargo Van,2019,NEW,153,34529.52,NA,35173,netlink,FLEET,TN,"1500 Low Roof 136"" WB",5,FALSE,35331.27,ABOVE_MARKET,34184.16,FALSE,
1/3/2019 0:00,393072,US,33179-2110,NA,9799,33062,528,LOAN,Ram,ProMaster Cargo Van,2018,NEW,30,34154,NA,34443.3,dmi,RETAIL,FL,"1500 High Roof 136""",5,FALSE,34770.51,ABOVE_MARKET,33821.36,FALSE,
1/3/2019 0:00,393636,US,37934,NA,10473,37772,557,,Ram,2500,2018,NEW,19,50591,54420,49502.33,reynolds,RETAIL,TN,"Tradesman Crew Cab 6'4 Box 4WD""",5,TRUE,49681.69,GREAT,50304.9,FALSE,0.912930724
1/3/2019 0:00,393636,US,40214-4948,NA,14748,40207,529,LOAN,Ram,2500,2018,NEW,7,51156,54690,47906,dmi,RETAIL,KY,"Tradesman Crew Cab 6'4 Box 4WD""",2,FALSE,48865.85,BELOW_MARKET,50340.98,FALSE,0.893506125
1/3/2019 0:00,393766,US,91402,37,12507,93534,803,,Ram,5500 Chassis Cab,2018,NEW,15,50931,57045,51582,reynolds,RETAIL,CA,"Tradesman 4x2 Crew Cab 84"" CA 197.4"" WB",7,FALSE,,,NA,FALSE,
1/3/2019 0:00,402747,US,48178,1,66421,48302,505,,Honda,HR-V,2019,NEW,16,25412.79,26115,25011.79,reynolds,RETAIL,MI,EX AWD,2,FALSE,25051.8,GREAT,25970.87,FALSE,0.959287766
1/3/2019 0:00,401367,US,08857-3516,NA,3168,8742,501,LOAN,Ford,Fusion,2019,NEW,5,27110.63,28450,26283.63,dmi,DEALER_TRADE,NJ,Hybrid SE FWD,3,FALSE,26533.32,ABOVE_MARKET,24263.51,FALSE,0.932629877
1/3/2019 0:00,402223,US,45601-1441,NA,6770,45601,535,LOAN,Ford,Fiesta,2019,NEW,15,17658.68,NA,18250,dmi,RETAIL,OH,SE Sedan,2,FALSE,,,NA,TRUE,
1/3/2019 0:00,402223,US,20136,63,10047,20151,511,,Ford,Fiesta,2019,NEW,9,17624.08,18455,16811.1,reynolds,RETAIL,VA,SE Sedan,5,FALSE,16837.99,GREAT,17221.9,FALSE,0.912380927
1/3/2019 0:00,393114,US,94536-4884,NA,13892,94538,807,LOAN,Chevrolet,Cruze,2018,NEW,64,24046.35,24485,23485,dmi,,CA,LT with 1SD Hatchback Automatic,7,FALSE,23708.1,ABOVE_MARKET,23183.68,FALSE,0.96827037
1/3/2019 0:00,391700,US,77566,49,32339,78624,641,,Chevrolet,Silverado 1500,2018,NEW,20,43671.78,46450,44520.43,netlink,DEALER_TRADE,TX,LT Crew Cab Short Box RWD,6,FALSE,44720.77,HIGH_OUTLIER,41428,FALSE,0.962772228
1/3/2019 0:00,391726,US,32145-6607,NA,10208,32086,561,LOAN,Chevrolet,Silverado 1500,2018,NEW,11,47620.92,NA,46435.4,dmi,RETAIL,FL,LT Z71 Crew Cab Short Box 4WD,5,FALSE,46876.53,ABOVE_MARKET,44574.15,FALSE,
1/3/2019 0:00,398579,US,77073-4382,NA,26777,77090,618,LOAN,GMC,Terrain,2019,NEW,8,31072.9,32035,26600,dmi,RETAIL,TX,SLE FWD,6,FALSE,29376.45,GREAT,29811.92,FALSE,0.917011082
1/3/2019 0:00,398583,US,27804-9518,NA,14161,28560,545,LOAN,GMC,Terrain,2019,NEW,3,34896.55,36020,34896.55,dmi,WHOLESALE,NC,SLT FWD,5,FALSE,35228.06,GREAT,35699.3,FALSE,0.978013881
1/3/2019 0:00,398668,US,37172,59,26134,37172,659,,Chevrolet,Equinox,2019,NEW,10,27094.23,27720,25707.5,reynolds,RETAIL,TN,LS with 1LS FWD,5,FALSE,25326.1,GREAT,26355.44,FALSE,0.913639971
1/3/2019 0:00,398668,US,22079,165,143775,20109,511,,Chevrolet,Equinox,2019,NEW,7,26230.85,26795,25226,reynolds,RETAIL,VA,LS with 1LS FWD,5,FALSE,25266.36,ABOVE_MARKET,23545.42,FALSE,0.94295055
1/3/2019 0:00,398669,US,48111-5377,NA,18707,48184,505,LOAN,Chevrolet,Equinox,2019,NEW,25,28507.48,30440,28865.53,dmi,RETAIL,MI,LT with 1LT FWD,2,FALSE,29139.75,HIGH_OUTLIER,28244.19,TRUE,0.957284823
1/3/2019 0:00,398669,US,43229-3210,NA,22004,43085,535,LOAN,Chevrolet,Equinox,2019,NEW,10,29345.05,30240,27723.7,dmi,,OH,LT with 1LT FWD,2,FALSE,27987.07,GOOD,27780.51,FALSE,0.925498347
1/3/2019 0:00,403504,US,90057,5,6552,91204,803,,Subaru,Forester,2019,NEW,52,29642,31639,28860,reynolds,RETAIL,CA,2.5i Sport,7,FALSE,28906.17,GREAT,29782.73,FALSE,0.91362464
1/3/2019 0:00,403504,US,60477,3,13258,60048,602,,Subaru,Forester,2019,NEW,12,30493,NA,29259,reynolds,DEALER_TRADE,IL,2.5i Sport,2,FALSE,29305.81,GREAT,30320.32,FALSE,
1/3/2019 0:00,403502,US,44705-3355,NA,6241,44646,510,LOAN,Subaru,Forester,2019,NEW,388,29418.5,NA,30545,dmi,RETAIL,OH,2.5i Limited,2,FALSE,30835.17,GREAT,31070.95,FALSE,
1/3/2019 0:00,404120,US,48864-3553,6,13554,43615,547,,Honda,CR-V,2019,NEW,NA,29386.27,32145,29139.27,netlink,DEALER_TRADE,OH,EX-L AWD,2,FALSE,29270.39,LOW_OUTLIER,31288.68,FALSE,0.910573651
1/3/2019 0:00,397413,US,90005,80,961,90232,803,,Honda,Civic,2018,NEW,11,23139.56,23395,19922.2,reynolds,RETAIL,CA,EX-T Sedan CVT,7,FALSE,19954.07,BELOW_MARKET,21405.16,FALSE,0.852920282
1/3/2019 0:00,397413,US,90301,75,961,90232,803,,Honda,Civic,2018,NEW,25,23509.56,23395,21510,reynolds,RETAIL,CA,EX-T Sedan CVT,7,FALSE,21544.41,GOOD,21412.84,FALSE,0.920898055
1/3/2019 0:00,404018,US,08721-1604,NA,1634,8753,501,CASH,Honda,Civic,2019,NEW,12,23744.68,25495,24692.83,dmi,RETAIL,NJ,EX-L Sedan CVT,3,FALSE,24927.41,GOOD,24216.61,FALSE,0.977737203
1/3/2019 0:00,397416,US,92037-2205,NA,22238,92111,825,LOAN,Honda,Civic,2018,NEW,48,24347.2,25895,24995,dmi,,CA,EX-L with Honda Sensing Sedan CVT,7,FALSE,25939.1,LOW_OUTLIER,26210.14,TRUE,1.001703031
1/3/2019 0:00,400866,US,78248-2709,NA,2594,78216,641,LOAN,Mazda,CX-3,2019,NEW,1,21070,21685,20685,dmi,RETAIL,TX,Sport FWD,6,FALSE,20881.5,BELOW_MARKET,21420.19,FALSE,0.962946737
1/3/2019 0:00,399104,US,30097-2520,NA,3252,30341,524,LOAN,Mazda,Mazda6,2018,NEW,90,25677,27190,25677,dmi,RETAIL,GA,Touring Automatic,5,FALSE,24608.58,GREAT,24978.57,FALSE,0.905059949
1/3/2019 0:00,399106,US,30076,241,915,30076,524,,Mazda,Mazda6,2018,NEW,25,30913,32645,30873,reynolds,WHOLESALE,GA,Grand Touring Reserve Automatic,5,FALSE,30922.39,ABOVE_MARKET,29905.1,FALSE,0.947232042
1/3/2019 0:00,403119,US,78840-2322,NA,4733,78238,641,LOAN,Mazda,CX-9,2019,NEW,49,36647,38915,40186.15,dmi,,TX,Touring FWD,6,FALSE,39962.21,ABOVE_MARKET,38183.41,FALSE,1.026910189
1/3/2019 0:00,403123,US,46410-5322,NA,7026,60515,602,LOAN,Mazda,CX-9,2019,NEW,12,41842,44230,41416,dmi,DEALER_TRADE,IL,Grand Touring AWD,2,FALSE,41809.45,GOOD,41561.2,TRUE,0.94527357
1/3/2019 0:00,400834,US,37167-4405,NA,22702,37355,659,LOAN,Nissan,Rogue Sport,2019,NEW,10,29924,33225,NA,dmi,,TN,SL AWD,5,FALSE,,,NA,TRUE,
