dma_id,finance_type,make_name,model_name,model_year,odometer,price_invoice,price_msrp,price_retail,provider_name,sale_type,state,style_name,tc_region_id,truecar_sale,adjusted_sale_price,curve_rating,curve_average_market_price,discarded,price_ratio
803,LOAN,Toyota,Tacoma,2019,4,36066.74,35683,35312,lhm,UNKNOWN,CA,SR5 Double Cab 5' Bed V6 2WD Automatic,7,FALSE,35269.62,GREAT,35999.09,FALSE,0.988415212
501,UNKNOWN,Volkswagen,Golf,2018,92,27557,37080.58,20754.5,reynolds,RETAIL,NY,SE Sportwagon FWD Auto,3,FALSE,20787.7,LOW_OUTLIER,25142.53,TRUE,0.91151
528,LOAN,Mercedes-Benz,GLE,2018,95,59299,62560,54060,autonation,UNKNOWN,FL,GLE 350 SUV RWD,5,FALSE,55022.26,GREAT,55127.53,FALSE,0.879511829
501,LOAN,Subaru,Outback,2019,8,36063,38088,36260,dmi,RETAIL,CT,2.5i Touring,3,FALSE,36604.47,GOOD,35745.76,TRUE,0.961049937
820,LOAN,Subaru,Ascent,2019,43,40596,42096,42096,dmi,UNKNOWN,OR,Limited 7-Passenger,4,FALSE,42495.91,ABOVE_MARKET,41023.37,FALSE,1.009499952
533,UNKNOWN,Toyota,Camry,2019,33,28352.77,29974,27132,reynolds,RETAIL,CT,LE Automatic,3,FALSE,27175.41,LOW_OUTLIER,33406.14,TRUE,0.906632748
659,LOAN,Toyota,Camry,2019,2943,23326.03,24355,23997,dmi,RETAIL,TN,LE Automatic,5,FALSE,22580.45,GREAT,22902.55,FALSE,0.927138165
528,UNKNOWN,Toyota,Camry,2019,15,25306.03,26013,24763.25,reynolds,RETAIL,FL,LE Automatic,5,FALSE,22799.67,GREAT,23522.05,FALSE,0.876472149
506,UNKNOWN,Toyota,Camry,2018,5,25314.03,26749,20649,reynolds,RETAIL,MA,LE I4 Automatic,3,FALSE,20546.82,LOW_OUTLIER,23656.71,TRUE,0.768134136
862,LOAN,Toyota,Camry,2019,0,25045.77,26940,2504577,dmi,DEALER_TRADE,CA,SE Automatic,7,FALSE,2528370.48,HIGH_OUTLIER,25400.14,TRUE,93.85191091
501,LOAN,Toyota,Camry,2019,5,25064.03,26744,24109.86,dmi,RETAIL,NJ,LE Automatic,3,FALSE,24338.9,GREAT,25364.61,FALSE,0.910069548
518,LOAN,Toyota,Camry,2018,163,24049.03,25413,25413,dmi,RETAIL,NC,LE I4 Automatic,5,FALSE,21818.32,GREAT,22460.16,FALSE,0.858549561
753,UNKNOWN,Toyota,Camry,2019,40,24662.77,25534,23569,reynolds,RETAIL,AZ,LE Automatic,7,FALSE,23807.03,GOOD,23789.41,FALSE,0.932365865
803,LEASE,Toyota,Camry,2019,22,24915.77,26837,25215.84,autonation,UNKNOWN,CA,LE Automatic,7,FALSE,25664.68,GOOD,24767.87,FALSE,0.956317025
765,LOAN,Nissan,Rogue,2018,5,36066.74,26365,29052,dmi,RETAIL,TX,S FWD,6,FALSE,29302.75,ABOVE_MARKET,26931.64,FALSE,1.111426133
803,LOAN,Nissan,Rogue,2018,5,25297,26365,24783,dmi,RETAIL,CA,S FWD,7,FALSE,25018.43,GOOD,24739.48,FALSE,0.948925849
803,LOAN,Volvo,XC60,2019,47,47264,49555,44641.71,dmi,RETAIL,CA,T5 Momentum AWD,7,FALSE,45267.7,BELOW_MARKET,46288.74,FALSE,0.913484008
547,CASH,Volvo,XC60,2019,10,52076,55105,52076,dmi,DEALER_TRADE,OH,T5 Inscription AWD,2,FALSE,52570.72,HIGH_OUTLIER,49824.26,FALSE,0.954009981
528,LOAN,Land Rover,Range Rover,2019,8,118087.5,124120,124419,dmi,RETAIL,FL,V8 Supercharged LWB,5,FALSE,125600.98,GREAT,126690.8,FALSE,1.01193184
528,LOAN,Land Rover,Range Rover Evoque,2019,21,49642.75,51728,44191.44,dmi,FLEET,FL,SE Premium 5-Door,5,FALSE,44611.25,LOW_OUTLIER,50748.51,FALSE,0.862419773
825,LOAN,Land Rover,Range Rover Sport,2019,25,85322.65,89776,89776,dmi,RETAIL,CA,V8 Supercharged Dynamic,7,FALSE,90628.87,GOOD,90287.24,FALSE,1.009499978
511,CASH,Honda,Civic,2019,17,22957.75,24645,23469.7,autonation,UNKNOWN,VA,EX Hatchback CVT,5,FALSE,24396.36,GOOD,23284.93,FALSE,0.989911138
501,LOAN,Audi,Q7,2019,10,59957.45,63455,57700,dmi,RETAIL,NJ,Premium 3.0S,3,FALSE,58248.15,GREAT,59430.84,FALSE,0.917944212
501,LOAN,Audi,Q5,2018,40,48962.5,51875,46126.48,dmi,RETAIL,NJ,Premium Plus Summer of Audi,3,FALSE,46564.68,GREAT,47642.24,FALSE,0.897632386
501,LOAN,Audi,A7,2019,10,73585.06,78000,75300,dmi,RETAIL,NJ,Premium Plus,3,FALSE,76015.35,GREAT,77758.4,FALSE,0.974555769
803,LOAN,BMW,3 Series,2018,12,45919.07,47680,43885,dmi,RETAIL,CA,330i Sedan,7,FALSE,44301.9,ABOVE_MARKET,43077.02,FALSE,0.929150587
511,UNKNOWN,BMW,5 Series,2019,10,60520.21,64185,60520.21,reynolds,UNKNOWN,MD,530i xDrive AWD,3,FALSE,60617.04,ABOVE_MARKET,57631.24,TRUE,0.944411311
803,LOAN,BMW,5 Series,2018,5,65900.93,68600,69532.47,dmi,RETAIL,CA,530e xDrive iPerformance Plug-In Hybrid AWD,7,FALSE,70193.02,HIGH_OUTLIER,61104.35,FALSE,1.023221866
511,UNKNOWN,BMW,X1,2019,10,39430,41545,39430,reynolds,UNKNOWN,MD,xDrive28i AWD,3,FALSE,39493.08,GOOD,38739.97,FALSE,0.9506097
524,LOAN,BMW,X1,2018,83,39612.75,37080.58,39205,dmi,RETAIL,GA,sDrive28i FWD,5,FALSE,39577.44,ABOVE_MARKET,38097.77,FALSE,0.91151
825,UNKNOWN,BMW,X1,2018,11,37625,39755,36217.53,reynolds,RETAIL,CA,sDrive28i FWD,7,FALSE,36275.47,GOOD,35925.49,FALSE,0.912475663
803,LOAN,BMW,i3,2018,19,54617.25,57695,54110.89,dmi,RETAIL,CA,s 94 Ah with Range Extender,7,FALSE,54624.94,ABOVE_MARKET,53385.15,FALSE,0.94678811
803,LOAN,Mercedes-Benz,Sprinter Cargo Van,2018,18,43152,45959,42476,dmi,RETAIL,CA,2500 High Roof LWB RWD,7,FALSE,42879.52,ABOVE_MARKET,41924.76,FALSE,0.932995061
862,LOAN,Mercedes-Benz,Metris Cargo Van,2018,5,31066,32150,30500,dmi,RETAIL,CA,"Standard Roof 126"" Wheelbase",7,FALSE,30789.75,GOOD,29601.65,FALSE,0.957690513
618,LOAN,Mercedes-Benz,GLC,2019,25,49310,51875,47760,dmi,RETAIL,TX,GLC 300 RWD,6,FALSE,48213.72,ABOVE_MARKET,46317.61,FALSE,0.929421108
539,LOAN,Mercedes-Benz,GLC,2018,67,48172,50660,45669.63,dmi,UNKNOWN,FL,GLC 300 4MATIC SUV,5,FALSE,45598.74,ABOVE_MARKET,44259.6,FALSE,0.900093565
803,LOAN,Mercedes-Benz,GLA,2019,19,36730,38145,31983.3,dmi,RETAIL,CA,GLA 250 FWD,7,TRUE,32287.14,LOW_OUTLIER,34231.61,FALSE,0.846431773
501,LOAN,Mercedes-Benz,GLA,2019,24,39439,41320,36799,dmi,RETAIL,NY,GLA 250 4MATIC,3,FALSE,37148.59,GREAT,37713.83,FALSE,0.899046225
803,LOAN,Mercedes-Benz,S-Class,2019,9,113291,120305,110305,dmi,UNKNOWN,CA,S 560 Sedan RWD,7,FALSE,111352.89,GOOD,109695.57,FALSE,0.925588213
803,CASH,Mercedes-Benz,S-Class,2019,10,121305,37080.58,121305,dmi,DEALER_TRADE,CA,S 560 Sedan RWD,7,FALSE,122457.39,HIGH_OUTLIER,110505.16,FALSE,0.91151
803,LOAN,Mercedes-Benz,E-Class,2019,25,54618.9,57235,52143.79,dmi,RETAIL,CA,E 300 Sedan RWD,7,FALSE,52639.15,ABOVE_MARKET,51192.93,FALSE,0.919702105
504,LOAN,Mercedes-Benz,E-Class,2019,10,64643,68275,64643,dmi,DEALER_TRADE,NJ,E 450 Sedan 4MATIC,3,FALSE,65257.1,HIGH_OUTLIER,61844.57,FALSE,0.955797876
501,UNKNOWN,Mercedes-Benz,Sprinter Passenger Van,2018,7,54581,58248,54581,reynolds,DEALER_TRADE,NY,"2500 170"" Wheelbase RWD",3,FALSE,54668.32,GOOD,53668.97,FALSE,0.938544156
506,UNKNOWN,Ram,ProMaster City Cargo Van,2018,28,25518,26335,24233,reynolds,RETAIL,NH,Tradesman,3,FALSE,24271.77,GREAT,25479.98,FALSE,0.921654452
504,CASH,Chevrolet,Tahoe,2019,536,71460.9,76435,73050.1,dmi,WHOLESALE,PA,Premier 4WD,3,FALSE,73744.07,GOOD,71699.47,FALSE,0.964794531
524,LOAN,Honda,Accord,2018,5,22468.22,24465,22200,dmi,RETAIL,GA,LX 1.5T CVT,5,FALSE,22410.9,GOOD,21828.96,FALSE,0.91603924
639,UNKNOWN,Honda,Accord,2019,18,26080.26,37080.58,25383,reynolds,RETAIL,TN,Sport 1.5T CVT,5,FALSE,25423.61,GOOD,24894.92,FALSE,0.91151
698,LOAN,Honda,Accord,2018,2986,36066.74,37080.58,24500,dmi,UNKNOWN,AL,Sport 1.5T CVT,5,FALSE,24732.75,GREAT,25268.61,FALSE,0.91151
560,UNKNOWN,Honda,Accord,2018,5,28924.23,30865,27317.72,reynolds,DEALER_TRADE,NC,EX-L 1.5T CVT,5,FALSE,27361.42,GOOD,27416.72,FALSE,0.886486959
557,LOAN,Honda,Accord,2019,13,28442.48,31015,28960.23,autonation,UNKNOWN,TN,EX-L 1.5T CVT,5,FALSE,33546.92,HIGH_OUTLIER,28643.83,TRUE,1.081635338
501,LOAN,Honda,Accord,2018,10,31277.37,33860,31700.36,dmi,RETAIL,NJ,EX-L with Navigation 2.0T Automatic,3,FALSE,30848.7,ABOVE_MARKET,29160.69,FALSE,0.911066155
501,CASH,Honda,Accord,2019,6,33760.03,36845,32590.78,dmi,DEALER_TRADE,NJ,Touring 2.0T Automatic,3,FALSE,32900.39,GREAT,34095.26,FALSE,0.892940426
862,LOAN,Nissan,Altima,2018,94,23993,25365,21593,dmi,RETAIL,CA,2.5 S,7,FALSE,21798.13,BELOW_MARKET,24317.69,FALSE,0.859378277
616,LOAN,Nissan,Altima,2019,6,23865,25060,23964,dmi,RETAIL,MO,S FWD,2,FALSE,24191.65,GOOD,24228.93,FALSE,0.965349162
618,UNKNOWN,Nissan,Altima,2019,14,27976.93,29425,26976.93,reynolds,RETAIL,TX,SV FWD,6,FALSE,27020.09,BELOW_MARKET,29200.02,FALSE,0.918269839
659,UNKNOWN,Nissan,Titan,2018,10,40360.95,40635,42626,reynolds,RETAIL,TN,SV King Cab 2WD,5,FALSE,45699,HIGH_OUTLIER,40158.99,TRUE,1.124621632
641,LOAN,Nissan,Titan,2018,21,44484.5,46575,48300,netlink,RETAIL,TX,SV Crew Cab 4WD,6,FALSE,53037.6,HIGH_OUTLIER,41998.11,TRUE,1.138756844
659,LOAN,Nissan,Titan,2019,8,44306.38,37080.58,46700,dmi,RETAIL,TN,SV Crew Cab 4WD,5,FALSE,43105.65,GREAT,44127.77,FALSE,0.91151
618,UNKNOWN,Nissan,Frontier,2018,6,23685,23635,23160,reynolds,RETAIL,TX,S King Cab RWD Automatic,6,FALSE,23197.05,GREAT,23745.72,FALSE,0.981470277
751,LOAN,Volkswagen,Atlas,2019,20,36066.74,42320,35990,lhm,UNKNOWN,CO,V6 SE with Technology 3.6L 4MOTION,6,TRUE,35946.81,LOW_OUTLIER,38558.01,FALSE,0.849404773
650,LOAN,Volkswagen,Passat,2019,11,26328.71,27800,26584.75,netlink,RETAIL,OK,2.0T Wolfsburg Edition Auto,6,FALSE,26704.38,ABOVE_MARKET,24615.11,FALSE,0.960589209
504,UNKNOWN,Dodge,Charger,2019,10,34329,37080.58,35285,reynolds,RETAIL,PA,GT RWD,3,FALSE,33839.05,GOOD,33935.87,FALSE,0.91151
819,LOAN,Dodge,Challenger,2018,306,42984,45785,38571,netlink,RETAIL,WA,R/T Shaker RWD Manual,4,TRUE,38744.56,LOW_OUTLIER,43489.08,TRUE,0.846228241
633,CASH,Dodge,Challenger,2019,4,73453,76230,86230,dmi,RETAIL,TX,SRT Hellcat RWD Manual,6,TRUE,87049.18,HIGH_OUTLIER,77645,FALSE,1.141928112
789,LOAN,Toyota,Camry,2019,48,25467.77,37080.58,26349.12,dmi,RETAIL,AZ,SE Automatic,7,FALSE,26599.43,ABOVE_MARKET,24817.05,FALSE,0.91151
862,UNKNOWN,Toyota,Camry,2019,6,26737.77,28329,28329,reynolds,RETAIL,CA,LE Automatic,7,FALSE,28374.32,GOOD,27800.95,FALSE,1.001599774
618,LOAN,Toyota,Camry,2019,17,24068.08,25325,23749,autonation,UNKNOWN,TX,LE Automatic,6,FALSE,24171.73,GOOD,24264.4,FALSE,0.954461204
510,LOAN,Toyota,Camry,2019,12,25082.77,26873,24255.77,dmi,DEALER_TRADE,OH,LE Automatic,2,FALSE,24486.19,BELOW_MARKET,25458.88,FALSE,0.911181855
623,LOAN,Toyota,Camry,2019,536,30369.54,32158,29192.12,dmi,RETAIL,TX,XSE Automatic,6,FALSE,29469.44,GOOD,29058.23,TRUE,0.916395298
659,CASH,Toyota,Avalon,2019,326,40487.03,41966,40049.03,dmi,DEALER_TRADE,TN,Touring,5,FALSE,40429.49,GOOD,39588.72,FALSE,0.963386789
807,UNKNOWN,Toyota,Avalon,2019,51,36474.77,40243,37254.78,reynolds,RETAIL,CA,XSE,7,FALSE,37314.38,GREAT,38083.66,FALSE,0.927226598
803,UNKNOWN,Honda,Odyssey,2019,3,32664.57,35055,31186.46,reynolds,RETAIL,CA,EX,7,FALSE,31236.35,GREAT,32173.77,FALSE,0.891066895
527,UNKNOWN,Honda,Odyssey,2019,74,35888.19,38605,35839.68,reynolds,RETAIL,IN,EX-L,2,FALSE,35897.02,ABOVE_MARKET,35104.25,FALSE,0.929854164
686,LOAN,Honda,Odyssey,2019,10,37198.32,40605,36498.32,autonation,UNKNOWN,AL,EX-L,5,FALSE,42745.89,HIGH_OUTLIER,37595.51,TRUE,1.052724788
501,UNKNOWN,Honda,Odyssey,2019,10,34764.92,38605,34834.92,netlink,DEALER_TRADE,NJ,EX-L,3,FALSE,34991.67,GREAT,35299.21,FALSE,0.906402539
602,LOAN,Honda,Odyssey,2019,4,34859.52,37080.58,34635.38,dmi,RETAIL,IL,EX-L,2,TRUE,36478.66,ABOVE_MARKET,35453.11,FALSE,0.91151
623,UNKNOWN,Honda,Pilot,2019,4,33455.83,35325,33500,reynolds,RETAIL,TX,EX FWD,6,FALSE,34555.2,HIGH_OUTLIER,31777,TRUE,0.978208068
546,UNKNOWN,Honda,Pilot,2018,9,35047.23,37760,33735,reynolds,RETAIL,SC,EX-L with Navigation FWD,5,TRUE,34289.77,GOOD,34257.82,FALSE,0.908097722
505,CASH,Honda,Pilot,2019,5,37343.93,40655,35955.83,dmi,DEALER_TRADE,MI,EX-L AWD,2,FALSE,36297.41,GREAT,37809.44,FALSE,0.892815398
501,LOAN,Honda,Pilot,2019,10,37514.7,40655,37980.11,dmi,RETAIL,NY,EX-L AWD,3,FALSE,38340.92,GOOD,37035.24,FALSE,0.943080064
534,LOAN,Honda,Pilot,2019,63,37243.93,40655,38860,dmi,RETAIL,FL,EX-L AWD,5,FALSE,39229.17,ABOVE_MARKET,36539.83,FALSE,0.964928545
539,LOAN,Honda,Ridgeline,2019,25,36066.74,37080.58,34887.24,dmi,UNKNOWN,FL,RTL-T FWD,5,FALSE,35218.66,BELOW_MARKET,37601.3,FALSE,0.91151
524,UNKNOWN,Buick,Enclave,2019,25,49447.25,52785,52785,reynolds,RETAIL,GA,Premium FWD,5,FALSE,52869.45,HIGH_OUTLIER,49342.89,FALSE,1.001599886
512,UNKNOWN,Honda,CR-V,2018,150,28353.05,29445,28526.39,reynolds,RETAIL,MD,EX AWD,3,FALSE,28071.23,HIGH_OUTLIER,26378.73,TRUE,0.953344541
501,LOAN,Honda,CR-V,2018,10,27942.45,29445,25686.07,dmi,RETAIL,NJ,EX AWD,3,FALSE,25930.08,GREAT,26968.62,FALSE,0.880627611
753,LOAN,Honda,CR-V,2018,4,25058.89,25245,23998,dmi,RETAIL,AZ,LX FWD,7,FALSE,23266.95,GREAT,23636.39,FALSE,0.92164587
803,LOAN,Acura,RDX,2019,8,42825.2,44495,42212,dmi,RETAIL,CA,FWD with A-Spec Package,7,FALSE,42613.01,GREAT,42859.81,FALSE,0.957703337
533,LOAN,Acura,RDX,2019,91,41337.25,43295,43552.54,dmi,UNKNOWN,CT,SH-AWD with Technology Package,3,FALSE,42956.78,GOOD,43028.94,FALSE,0.992188012
820,LOAN,Acura,RDX,2019,12,42334.82,43495,44190,dmi,RETAIL,OR,SH-AWD with Technology Package,4,FALSE,44655.23,GOOD,44368.39,FALSE,1.02667502
504,UNKNOWN,Chrysler,Pacifica,2019,7,35086,36130,33623.4,reynolds,RETAIL,PA,Touring Plus,3,FALSE,33677.19,BELOW_MARKET,35533.12,FALSE,0.932111542
528,CASH,Chrysler,Pacifica,2019,11,48528,50715,48528,dmi,RETAIL,FL,Limited,5,FALSE,48989.01,GREAT,49363.53,FALSE,0.965966874
803,LOAN,Chrysler,Pacifica,2018,178,46867,46985,40467,dmi,RETAIL,CA,Hybrid Limited,7,FALSE,41356.18,LOW_OUTLIER,44235.31,TRUE,0.880199638
803,LOAN,Ford,Flex,2019,16,36463.86,40140,36181.97,dmi,RETAIL,CA,SEL FWD,7,FALSE,36525.69,LOW_OUTLIER,38076.35,FALSE,0.909957399
807,UNKNOWN,Ford,Edge,2019,47,48911.61,50425,48236.61,reynolds,RETAIL,CA,ST AWD,7,FALSE,48313.78,GREAT,48847.61,FALSE,0.958131482
564,LOAN,Ford,Edge,2018,61,44424.26,46445,43139.06,dmi,WHOLESALE,WV,Sport AWD,5,FALSE,43548.88,ABOVE_MARKET,40917.62,FALSE,0.937644095
671,UNKNOWN,Chevrolet,Silverado 2500HD,2019,186,36875.6,51125,38502,reynolds,FLEET,OK,LT Double Cab Standard Box 4WD,6,FALSE,38563.6,LOW_OUTLIER,49124.44,TRUE,0.754300244
803,UNKNOWN,Chevrolet,Equinox,2019,5,26342.35,27070,24120,reynolds,RETAIL,CA,LS with 1LS FWD,7,FALSE,24158.59,GOOD,23977.76,FALSE,0.892448836
501,LOAN,Honda,Civic,2019,35,19893.45,21145,17173.02,dmi,RETAIL,NJ,LX Sedan CVT,3,FALSE,17336.16,BELOW_MARKET,19048.91,FALSE,0.819870419
533,LOAN,Honda,Civic,2019,3,36066.74,21145,18300,dmi,UNKNOWN,CT,LX Sedan CVT,3,FALSE,18473.85,BELOW_MARKET,19981.14,FALSE,0.873674628
501,UNKNOWN,Honda,Civic,2019,7,21291.31,22845,21826.3,reynolds,RETAIL,NY,Sport Sedan CVT,3,FALSE,21861.22,GOOD,21197.42,FALSE,0.956936748
648,LOAN,Honda,CR-V,2019,10,27889.27,29645,26886.52,dmi,DEALER_TRADE,IL,EX AWD,2,FALSE,27141.94,GREAT,28514.64,FALSE,0.915565525
501,LOAN,Honda,CR-V,2019,5,36066.74,29645,26815,dmi,UNKNOWN,NJ,EX AWD,3,TRUE,27069.74,GREAT,28081.92,FALSE,0.913130039
571,LOAN,Toyota,Corolla,2019,5,19261.93,20030,16639,autonation,UNKNOWN,FL,L CVT,5,FALSE,16935.17,GREAT,17356.44,FALSE,0.845490265
567,UNKNOWN,Toyota,Corolla,2019,3,21647.92,20329,17327.57,reynolds,RETAIL,SC,L CVT,5,FALSE,17355.29,GREAT,17763.56,FALSE,0.853720793
751,LOAN,Toyota,Corolla,2019,2,20508.77,21565,18008,autonation,UNKNOWN,CO,L CVT,6,FALSE,18328.54,GREAT,18762.81,FALSE,0.849920705
504,CASH,Toyota,RAV4,2018,135,36066.74,27458,24524,dmi,UNKNOWN,DE,LE AWD,3,FALSE,24756.97,BELOW_MARKET,26512.97,FALSE,0.90163049
602,UNKNOWN,Toyota,RAV4,2019,4,25051.21,26814,26500,reynolds,RETAIL,IN,LE FWD,2,FALSE,24700.46,LOW_OUTLIER,26646.59,TRUE,0.921177743
501,LOAN,Toyota,RAV4,2019,5,34699.77,36443,35500,dmi,RETAIL,NJ,Adventure AWD,3,FALSE,36846.75,GOOD,36414.12,FALSE,1.011078945
609,UNKNOWN,Toyota,RAV4,2018,15,31251.77,33346,33346,reynolds,RETAIL,IL,SE AWD,2,FALSE,31651.56,GREAT,31945.76,FALSE,0.949186109
533,UNKNOWN,Toyota,RAV4,2018,15,29317.77,30274,28158,reynolds,RETAIL,CT,XLE AWD,3,FALSE,28203.05,BELOW_MARKET,29913.3,FALSE,0.931593116
501,UNKNOWN,Acura,MDX,2019,29,48726.97,52295,48626.97,netlink,DEALER_TRADE,NJ,SH-AWD with Technology Package,3,FALSE,48845.79,ABOVE_MARKET,46103.09,FALSE,0.934043216
803,LOAN,Nissan,Rogue,2018,5,27399,28555,26993,dmi,DEALER_TRADE,CA,SV FWD,7,FALSE,27249.43,GOOD,27082.95,FALSE,0.95427876
510,UNKNOWN,Nissan,Rogue,2018,3,30256,31860,30256,reynolds,RETAIL,OH,SV AWD,2,FALSE,30304.4,GOOD,30227.27,FALSE,0.951173886
524,LOAN,INFINITI,QX60,2019,102,42726,37080.58,36608.42,dmi,RETAIL,GA,PURE FWD,5,FALSE,36956.19,BELOW_MARKET,40054.75,FALSE,0.91151
512,LOAN,Hyundai,Santa Fe,2019,11,29461,31100,31100,dmi,DEALER_TRADE,MD,SEL 2.4L AWD,3,FALSE,31395.45,ABOVE_MARKET,29757.24,FALSE,1.0095
534,LOAN,Hyundai,Elantra,2019,26,20968,21460,25115.86,dmi,RETAIL,FL,Value Edition 2.0L Automatic,5,FALSE,21165.03,GOOD,20635.86,TRUE,0.986254893
790,CASH,Hyundai,Sonata,2018,251,36066.74,24945,22887,lhm,UNKNOWN,NM,SEL 2.4L,6,FALSE,22859.53,BELOW_MARKET,23770.79,FALSE,0.916397274
534,LOAN,Hyundai,Sonata,2019,12,24829,25955,26826.87,dmi,RETAIL,FL,Sport 2.4L,5,FALSE,26576.97,ABOVE_MARKET,24990.01,FALSE,1.023963398
527,UNKNOWN,Hyundai,Sonata,2019,32,27544,28790,27349,reynolds,RETAIL,IN,Limited 2.4L,2,FALSE,27392.75,GREAT,27666.59,FALSE,0.951467523
512,UNKNOWN,Toyota,Highlander,2019,22,37791.77,39034,36318,reynolds,RETAIL,MD,LE V6 AWD,3,FALSE,35875.3,BELOW_MARKET,38746.88,FALSE,0.919078239
508,LOAN,Toyota,Highlander,2019,25,47090.77,50767,47060.38,dmi,RETAIL,PA,Hybrid Limited Platinum V6 AWD,3,FALSE,46750.32,GREAT,47294.16,FALSE,0.920880099
617,UNKNOWN,Toyota,Highlander,2019,11,41273.77,45330,40700.77,netlink,DEALER_TRADE,WI,Limited V6 AWD,2,FALSE,40883.92,GREAT,41305.08,FALSE,0.901917494
825,UNKNOWN,Toyota,Highlander,2019,27,37930.03,40663,36814,reynolds,RETAIL,CA,XLE V6 FWD,7,FALSE,36872.9,LOW_OUTLIER,39268.79,FALSE,0.906792416
862,UNKNOWN,Toyota,Sienna,2019,14,39147.77,42364,38424.04,reynolds,RETAIL,CA,SE 8-Passenger FWD,7,FALSE,38485.51,BELOW_MARKET,42157.43,FALSE,0.908448447
560,LOAN,Toyota,Highlander,2019,17,45604.13,48710,42367,dmi,RETAIL,NC,Limited Platinum V6 FWD,5,TRUE,42769.48,GREAT,44454.55,FALSE,0.878043112
803,LOAN,Toyota,Highlander,2019,38,41194.77,44288,41294,dmi,RETAIL,CA,Limited V6 FWD,7,FALSE,41686.29,GREAT,42337.67,TRUE,0.941254742
623,UNKNOWN,Toyota,Tacoma,2019,499,31175.09,32053,36777,reynolds,RETAIL,TX,SR Double Cab 5' Bed I4 2WD Automatic,6,FALSE,36835.84,HIGH_OUTLIER,30352.74,FALSE,1.14921661
625,UNKNOWN,Toyota,Tundra,2019,181,35696.2,36860,35775.28,reynolds,RETAIL,TX,SR Double Cab 6.5' Bed 5.7L 4WD,6,FALSE,33328.52,BELOW_MARKET,35898.87,FALSE,0.904192078
536,LOAN,Kia,Optima,2019,35,26402,27550,27550,dmi,RETAIL,OH,S,2,FALSE,27811.72,ABOVE_MARKET,27080.41,FALSE,1.009499819
575,UNKNOWN,Kia,Optima,2019,21,24195.94,26615,23999,reynolds,RETAIL,TN,LX,5,FALSE,22234.51,BELOW_MARKET,24858.98,FALSE,0.835412737
789,UNKNOWN,Kia,Sorento,2019,30,27769.95,30179,27692,reynolds,RETAIL,AZ,LX I4 FWD,7,FALSE,27736.3,GOOD,27788.12,FALSE,0.919059611
539,LOAN,Toyota,RAV4,2018,169,27131.03,28029,24230.97,dmi,RETAIL,FL,XLE FWD,5,FALSE,24461.16,GREAT,25676.76,FALSE,0.87270898
507,UNKNOWN,Ram,2500,2018,11,42065,37080.58,41755,reynolds,DEALER_TRADE,GA,"Tradesman Crew Cab 6'4 Box 4WD""",5,FALSE,41821.8,BELOW_MARKET,44422.09,FALSE,0.91151
520,LOAN,Ram,2500,2018,197,54852,59000,54825.67,dmi,RETAIL,SC,"Power Wagon Crew Cab 6'4 Box 4WD""",5,FALSE,55346.51,GOOD,54885.41,FALSE,0.938076441
539,CASH,Ram,2500,2018,21,58715,63140,58715,dmi,DEALER_TRADE,FL,"SLT Crew Cab 6'4 Box 4WD""",5,FALSE,59272.79,ABOVE_MARKET,57454.87,FALSE,0.938751821
507,CASH,Ram,2500,2018,12,56548,37080.58,56730,dmi,WHOLESALE,GA,"Big Horn Crew Cab 6'4 Box 4WD""",5,FALSE,57268.93,GOOD,57388.41,FALSE,0.91151
820,LOAN,Honda,HR-V,2019,4,25412.79,26115,24210,dmi,RETAIL,OR,EX AWD,4,TRUE,24439.99,GREAT,25026.5,FALSE,0.935860234
602,LOAN,Ford,Fusion,2019,24,23010.39,25012,23982.11,netlink,RETAIL,IL,SE FWD,2,FALSE,24090.02,GREAT,24293.34,FALSE,0.963138494
862,UNKNOWN,Ford,Fusion,2019,10,23780.04,25015,23300,reynolds,RETAIL,CA,SE FWD,7,FALSE,23337.28,GREAT,24132.25,FALSE,0.932931441
803,LOAN,Ford,Fusion,2019,8,27408.03,28450,26054.71,dmi,RETAIL,CA,Hybrid SE FWD,7,FALSE,26302.22,BELOW_MARKET,27657.46,FALSE,0.924506854
803,LOAN,Ford,Fiesta,2019,16,17426.73,17460,17705,dmi,RETAIL,CA,SE Sedan,7,FALSE,17873.19,ABOVE_MARKET,17052.73,FALSE,1.023664948
641,LOAN,Chevrolet,Silverado 1500,2018,124,42310.1,44315,41753.7,dmi,RETAIL,TX,LT Crew Cab Short Box RWD,6,FALSE,42150.36,ABOVE_MARKET,39828.36,FALSE,0.951153334
616,UNKNOWN,Chevrolet,Silverado 1500,2018,308,42179.66,43940,40140,reynolds,RETAIL,MO,Custom Crew Cab Short Box 4WD,2,FALSE,41406.14,GOOD,40521.3,FALSE,0.942333637
524,LOAN,Chevrolet,Silverado 1500,2018,25,50815.63,37080.58,50815.63,dmi,WHOLESALE,GA,LTZ Crew Cab Short Box 4WD,5,FALSE,51298.37,HIGH_OUTLIER,47556.76,FALSE,0.91151
623,LOAN,Chevrolet,Silverado 1500,2018,99,51187.36,53640,53000,dmi,RETAIL,TX,LTZ Crew Cab Short Box 4WD,6,FALSE,50945.23,ABOVE_MARKET,48681.63,FALSE,0.949761931
525,CASH,GMC,Terrain,2019,3,36066.74,37080.58,40245,dmi,RETAIL,GA,Denali FWD,5,FALSE,40627.32,ABOVE_MARKET,39472.79,FALSE,0.91151
